sample_index,Target
1070_P,1.0004261197978832
1071_P,0.9929267239232099
1072_P,0.9918290051518137
1073_P,0.9950874019396987
1074_P,0.9935050652416023
1075_P,0.9972711017452789
1076_P,0.9979559076354748
1077_P,0.995031339374557
1078_P,0.9961619220889572
1079_P,0.9973926706471188
108_P,0.9883419648418122
1080_P,1.0068597559905146
1081_P,1.0187137297743507
1082_P,0.998474868333063
1083_P,1.0110210221362974
1084_P,1.0012366678227058
1085_P,0.9991535890235331
1086_P,0.9986301766265456
1087_P,0.9981410295710655
1088_P,0.9970766421569112
1089_P,0.9934375573787875
109_P,0.9958116184327822
1090_P,0.9932655700634344
1091_P,1.005340227714474
1092_P,0.9990896922090083
1093_P,0.9984066344738988
1094_P,0.9921170224432534
1095_P,0.9982853684322476
1096_P,0.9996787070102094
1097_P,0.9946114634813752
1098_P,0.9998962968714746
1099_P,1.0034228289589318
11_P,1.0036129937215603
110_P,1.0119658441424342
1100_P,1.0006235537100983
1101_P,0.9980288711967205
1102_P,0.9915677591927078
1103_P,0.9909854026035447
1104_P,1.0239245845615816
1105_P,0.9991761283193613
1106_P,0.9946158116788851
1107_P,1.0090374281763115
1108_P,0.9920572144390943
1109_P,1.012764689167439
111_P,1.0046977488044686
1110_P,1.0223121397072576
1111_P,0.9992098580865661
1112_P,0.9921090320467073
1113_P,1.0004275883415967
1114_P,1.0240340522814106
1115_P,0.9913707701349387
1116_P,0.9979995061574635
1117_P,1.0122933709218167
1118_P,1.0038699093254198
1119_P,0.9997118717390082
112_P,0.9906541248658676
1120_P,0.9960049987449978
1121_P,0.9902585421719008
1122_P,1.0020400367405107
1123_P,0.9934642366796631
1124_P,0.9910357104743165
1125_P,0.9988686193166509
1126_P,0.9976281418901477
1127_P,0.9977657219790443
1128_P,1.0451935699471482
1129_P,0.999549010029837
113_P,1.0005398131253869
1130_P,1.0009784349747555
1131_P,1.0225700133524802
1132_P,1.0012690111382918
1133_P,0.994848245718528
1134_P,0.9996390627599637
1135_P,0.9941308943353349
1136_P,1.0033704682751408
1137_P,1.0057342829171576
1138_P,0.9951078424041313
1139_P,0.9971913800218724
114_P,1.0016408312417895
1140_P,1.0006533467940466
1141_P,0.9995630460450605
1142_P,0.9925956162765033
1143_P,1.0154475308195876
1144_P,0.9950372423885294
1145_P,0.9993331778553654
1146_P,0.9976418642828994
1147_P,0.9991148695517958
1148_P,1.0028769872777499
1149_P,1.0232577574448574
115_P,1.0000448330462999
1150_P,1.0032194175270275
1151_P,0.9974181664823504
1152_P,0.9988165532505224
1153_P,1.0321073977442612
116_P,0.9907979108849213
117_P,1.0093679791688464
118_P,0.994210719219234
119_P,0.9957874494821414
12_P,1.0037459545746337
120_P,0.9961821746046504
121_P,0.9958801366804501
122_P,0.9982662288911027
123_P,0.9998962968714746
124_P,0.9964921330245896
125_P,0.9912383787424027
126_P,1.0006135954764825
127_P,0.9962831389393967
128_P,0.9975537217822908
129_P,0.9983610382583721
13_P,1.0002400174442638
130_P,1.0043615370948258
131_P,0.996477744415233
132_P,0.9886574936278207
133_P,0.9973458062132271
134_P,0.9897314927432916
135_P,0.9999071545302758
136_P,1.0031703434666677
137_P,0.9988059788449067
138_P,0.9988640739703131
139_P,0.9992728676686701
14_P,0.994109934350327
140_P,0.9940429752944127
141_P,0.996848528380166
142_P,1.0006209966887598
143_P,1.0068478863053072
144_P,0.9992445408514453
145_P,0.9966150648810118
146_P,0.9912864262330665
147_P,0.9939996409833564
148_P,1.004259792010117
149_P,1.0002990831297074
15_P,0.9959975976153946
150_P,0.9963569188912309
151_P,1.0025219249625583
152_P,0.9992273831497487
153_P,1.01099781850506
154_P,0.9978520930566257
155_P,1.0054352792786474
156_P,1.000671125556775
157_P,1.000659841700092
158_P,1.0083750501164026
159_P,1.0000684808805915
16_P,0.9999401234477328
160_P,0.9958461722276596
161_P,1.0155482056882492
162_P,1.0045191908561877
163_P,1.0010098572619996
164_P,1.0212864581894516
165_P,0.9923076088346711
166_P,0.9939999816855635
167_P,1.0005717194346155
168_P,0.9972911380377245
169_P,1.0039543146686116
17_P,0.998550946227725
170_P,0.9923624462353978
171_P,1.0140594492486705
172_P,1.0127553126036253
173_P,0.9939963117055027
174_P,0.9923126397350603
175_P,1.0052968350328364
176_P,1.008203567497127
177_P,1.0076617169564532
178_P,0.9956068615527274
179_P,0.9982496102705576
18_P,1.0007438157500672
180_P,0.9950874019396987
181_P,0.9883419648418122
182_P,0.9999539625178386
183_P,0.9910738090321847
184_P,1.0004743805688416
185_P,1.0016583128912833
186_P,1.0042826537673766
187_P,1.0042182770287738
188_P,0.9991357833540696
189_P,1.0161725794811822
19_P,1.0003462355981203
190_P,0.997566274695772
191_P,0.9966706708776167
192_P,0.9980279171337055
193_P,0.9948877851750401
194_P,0.9901319882698965
195_P,0.9953998292019165
196_P,0.9946412770594261
197_P,1.0048672142900332
198_P,0.9988541649145147
199_P,0.9991313194961603
2_P,0.9983610382583721
20_P,0.9956068199323331
200_P,1.0018386734572367
201_P,0.9990574487235917
202_P,0.9965241855906428
203_P,0.9968158699510058
204_P,0.9973458062132271
205_P,0.9966082814054376
206_P,0.9965980493445492
207_P,0.9939607858702385
208_P,1.0010985235261256
209_P,0.9977721781547547
21_P,0.9976281418901477
210_P,0.9934877263937548
211_P,1.0045191908561877
212_P,0.9924449070527607
213_P,1.015399381581618
214_P,0.994725298531993
215_P,0.9937173168675193
216_P,0.9977726780207246
217_P,0.9923159365712686
218_P,0.9948413103217686
219_P,1.0075216925416668
22_P,0.9931568305986106
220_P,0.9957843706345593
221_P,1.0020700721951932
222_P,0.9974887863688583
223_P,0.9941969767235586
224_P,1.0077940763572917
225_P,0.9958200469131685
226_P,0.9896141978795593
227_P,0.989808303470079
228_P,0.9891863634302973
229_P,1.0197456154674254
23_P,1.0063996031883424
230_P,1.0044369948994174
231_P,0.9959998367186923
232_P,0.9943399951506492
233_P,1.006190750686042
234_P,0.9953582881985107
235_P,0.9978383356224922
236_P,0.9956407764083371
237_P,1.0016143958501056
238_P,0.999707071380451
239_P,0.9971708785314823
24_P,0.9923872860017223
240_P,0.9972801973107768
241_P,1.0042090862967734
242_P,0.9943115340960238
243_P,0.9984908902009852
244_P,0.9981096705724564
245_P,1.0065663652718566
246_P,0.9999539625178386
247_P,0.9910738090321847
248_P,0.9990552412088548
249_P,1.01012759864756
25_P,0.9972702257932882
250_P,0.9948696099231289
251_P,0.9935193590297864
252_P,1.019465301888011
253_P,0.999607077851408
254_P,0.9973926706471188
255_P,1.0027601980383536
256_P,0.9947382699002593
257_P,0.9932848006990954
258_P,1.0004927350248918
259_P,1.0023135428348315
26_P,1.002734152303175
260_P,0.9965329483423003
261_P,1.0094601523383862
262_P,1.005540863908527
263_P,1.0009316610390409
264_P,0.9950188617651509
265_P,1.0079865991705406
266_P,0.9976315468903337
267_P,0.9980063753245224
268_P,0.9998932013113597
269_P,0.9950471631166042
27_P,1.0003176773154787
270_P,1.0361890594208918
271_P,1.0051842001223272
272_P,0.9942246376885824
273_P,1.002101996724953
274_P,0.9938435901822479
275_P,0.9992360784203631
276_P,1.00864364653667
277_P,0.9932600415456166
278_P,0.997094017286996
279_P,0.9970766421569112
28_P,0.9942604999050585
280_P,1.0042120366042924
281_P,1.0103110315527961
282_P,0.9910738090321847
283_P,0.9948175687019926
284_P,1.004815315421327
285_P,1.0012690111382918
286_P,1.0015006542330496
287_P,0.9985634255380139
288_P,0.9930646825982405
289_P,1.00699997779172
29_P,0.9972923771823572
290_P,0.9932080169901291
291_P,0.9989761609422938
292_P,0.9975085311350205
293_P,0.9976418642828994
294_P,0.9951380364933404
295_P,0.9970640052093857
296_P,1.0078675632194023
297_P,1.0051127925634264
298_P,0.9956245687908034
299_P,0.9967095275761991
3_P,0.9948696099231289
30_P,0.9936461429456245
300_P,0.9974044665310416
301_P,1.0108031753764235
302_P,1.0034841164953716
303_P,1.0164207611722333
304_P,0.9992208587388701
305_P,1.0040516918342715
306_P,0.9960856270736576
307_P,1.017303427744869
308_P,1.0044060200259277
309_P,0.9981476864092592
31_P,0.9933871276101854
310_P,0.9978146436129762
311_P,1.0018470742382515
312_P,0.9954772035618573
313_P,0.9983635419377441
314_P,0.9923872860017223
315_P,0.9939963117055027
316_P,0.991038793395598
317_P,0.9891055524422209
318_P,0.9993882078408375
319_P,1.0074503248667026
32_P,1.003280716782972
320_P,0.9929389321105772
321_P,1.0048147639962504
322_P,0.9959731221286211
323_P,0.9975407574678312
324_P,0.9912938151089324
325_P,1.0001421979161025
326_P,0.9946043864098916
327_P,1.000919279442707
328_P,1.000010907663829
329_P,1.001561688102149
33_P,1.0042662771218558
330_P,0.9972923771823572
331_P,1.0010031340794492
332_P,1.0062788394844726
333_P,1.0020284787868057
334_P,0.9955579557962787
335_P,0.9965314120868326
336_P,0.9965932923954153
337_P,0.9968101638427582
338_P,0.9908702023530468
339_P,1.0108736654954822
34_P,0.9973934544881681
340_P,1.0046990992282188
341_P,0.99857418030422
342_P,0.9969990789781592
343_P,0.9915878199151538
344_P,0.9944597228548805
345_P,0.998550946227725
346_P,1.0016003787534307
347_P,0.9982120447600542
348_P,1.0240051176391631
349_P,0.9995198801888446
35_P,0.9986709017159214
350_P,0.9993187621724048
351_P,1.0023131722917753
352_P,0.9953692054461933
353_P,0.9955703234626332
354_P,0.9981080964022004
355_P,1.001967063416681
356_P,0.9974621663127046
357_P,0.9947964415360244
358_P,0.9954638882136931
359_P,0.9930666315278899
36_P,1.0044682869743742
360_P,0.9979069783857606
361_P,0.9997073956927599
362_P,1.0187918928794901
363_P,0.9959777837343721
364_P,0.9979069783857606
365_P,0.9979069783857606
366_P,0.9972798712865965
367_P,1.0097170756159537
368_P,0.9971839069683934
369_P,0.9953684541896474
37_P,1.0047703338184766
370_P,0.9995128784124477
371_P,0.9957126188253356
372_P,1.0001420890476496
373_P,1.0077035028656887
374_P,0.9953684541896474
375_P,0.9952029554460928
376_P,0.9948086740043164
377_P,1.0161921661531566
378_P,0.9950351150053597
379_P,0.992645047798623
38_P,1.0005235533126338
380_P,0.9958085831435386
381_P,0.9955703234626332
382_P,0.9953523316769618
383_P,1.000954705187953
384_P,1.0275392131187449
385_P,0.9998774777627595
386_P,1.017195291658045
387_P,1.0184284589584978
388_P,0.9953684541896474
389_P,1.0000105000027213
39_P,1.0000778208300596
390_P,1.0199483517041465
391_P,0.9968855054279595
392_P,0.9962071992269009
393_P,0.9995198801888446
394_P,1.0002990831297074
395_P,1.0047546112922388
396_P,0.9942663352913245
397_P,0.992448594561774
398_P,0.9981196536416476
399_P,1.0010669724437171
4_P,0.9968989937418259
40_P,0.9930323103216185
400_P,0.9928552929637663
401_P,0.9936202123441967
402_P,0.9957399331032152
403_P,0.9982095159780646
404_P,0.99339103454199
405_P,1.0069663541415548
406_P,0.9956437640185892
407_P,0.9915904203395033
408_P,0.9954345872967513
409_P,0.9970349039786932
41_P,0.998035859930776
410_P,0.998840788338255
411_P,0.9936593855998126
412_P,0.9946759317012814
413_P,0.9892314742733507
414_P,0.9935462608466267
415_P,0.9958475190646547
416_P,0.9923112564053006
417_P,0.9944530257889902
418_P,0.9956437640185892
419_P,0.9962467394019953
42_P,1.0039321956216052
420_P,0.9963663236476593
421_P,1.000589995280531
422_P,0.9966779421608276
423_P,1.0021921950377042
424_P,0.9977438056160597
425_P,0.9979224797378196
426_P,0.9926389514469828
427_P,0.9980304014845963
428_P,0.9980952270753392
429_P,0.9972631122441203
43_P,0.9959067188578451
430_P,1.0005351495132042
431_P,1.0002578314012263
432_P,0.9924601223491617
433_P,0.99611411781846
434_P,0.9935462608466267
435_P,0.9944530257889902
436_P,0.9944530257889902
437_P,0.9977940707286306
438_P,0.9952387483357175
439_P,0.9930323103216185
44_P,1.0025033180000769
440_P,0.993844792273164
441_P,0.9953877245117295
442_P,0.9990460511115195
443_P,0.9981196536416476
444_P,0.9979998566675099
445_P,0.9963404601596276
446_P,0.9970852917163239
447_P,0.9967655439849998
448_P,0.9967184515550326
449_P,0.9953385947033481
45_P,0.9998542201478058
450_P,1.0028018319690113
451_P,1.0018574970446026
452_P,0.9961215654344593
453_P,1.0009320206567789
454_P,0.9945848051078444
455_P,0.99456910026709
456_P,0.99456910026709
457_P,1.001040011605648
458_P,0.9935462608466267
459_P,1.0090760785200588
46_P,1.0010669724437171
460_P,0.9946007808269152
461_P,0.9943777812231841
462_P,1.0001283873405342
463_P,1.0138390932260202
464_P,0.9993187621724048
465_P,1.0004803946034053
466_P,0.9978785131263733
467_P,0.9960973944620297
468_P,1.0005685536434248
469_P,1.0106836054397215
47_P,0.9975074159425801
470_P,1.0000778208300596
471_P,1.00391248039494
472_P,0.9983741832671527
473_P,1.0072309872762297
474_P,1.0056420921558717
475_P,1.0000778208300596
476_P,0.9955916220878246
477_P,1.0010677877486678
478_P,1.0000778208300596
479_P,0.9976483693582012
48_P,1.0005685536434248
480_P,1.0044449541317992
481_P,1.0020072739807357
482_P,1.0000658459907767
483_P,0.9989043030497683
484_P,1.0000405983056795
485_P,0.999515114919169
486_P,1.0005685536434248
487_P,1.005838596651215
488_P,0.9993187621724048
489_P,0.9957254920757744
49_P,0.9983676858872049
490_P,0.9970137855311793
491_P,1.0010677877486678
492_P,1.0027117883751375
493_P,0.9989043030497683
494_P,1.0010479415411715
495_P,1.0000778208300596
496_P,1.0003363630305704
497_P,1.0000778208300596
498_P,0.9989043030497683
499_P,1.0000778208300596
5_P,1.0054502243040269
50_P,1.0116617331328355
500_P,1.0009250894355264
501_P,1.0033317108141477
502_P,1.0016064486256488
503_P,1.000465480716863
504_P,0.9995198801888446
505_P,1.0020688243597584
506_P,1.0000778208300596
507_P,1.0000778208300596
508_P,1.0027878165313848
509_P,1.0119691234132842
51_P,1.008374610231421
510_P,1.0100740947315778
511_P,0.9999419165164858
512_P,1.0046703709108757
513_P,1.00028258246996
514_P,0.9989043030497683
515_P,0.9990208451531817
516_P,1.0009250894355264
517_P,1.0089552689498489
518_P,0.994956615963573
519_P,1.0000778208300596
52_P,1.00028258246996
520_P,1.00127796010641
521_P,1.0000778208300596
522_P,1.0064977456781128
523_P,1.0009250894355264
524_P,1.001525266145132
525_P,1.0000778208300596
526_P,1.0000778208300596
527_P,1.0006127695761586
528_P,0.9995274573938492
529_P,0.9997674799313571
53_P,1.0064977456781128
530_P,1.0010677877486678
531_P,1.0070367298703677
532_P,1.0119691234132842
533_P,0.9995274573938492
534_P,1.0000778208300596
535_P,0.9989043030497683
536_P,1.0014703449193258
537_P,0.9998592411326028
538_P,1.00223466647717
539_P,1.0000778208300596
54_P,1.0000778208300596
540_P,1.0000778208300596
541_P,1.0010677877486678
542_P,1.0010677877486678
543_P,1.0000778208300596
544_P,1.001055774257111
545_P,0.9955864384269439
546_P,0.9998592411326028
547_P,0.9995274573938492
548_P,0.9959101168922581
549_P,1.0000778208300596
55_P,1.0000778208300596
550_P,1.0011914505762491
551_P,1.000790735502108
552_P,1.0004211260552809
553_P,1.0024860961403184
554_P,0.9993187621724048
555_P,1.0022142196848722
556_P,0.9993187621724048
557_P,0.9946270531693027
558_P,0.9989043030497683
559_P,0.9940660005248398
56_P,1.0000778208300596
560_P,0.9989266236359143
561_P,1.0024717452693608
562_P,1.0009250894355264
563_P,1.0011914505762491
564_P,0.9993187621724048
565_P,0.9998592411326028
566_P,0.9995274573938492
567_P,1.010251334542364
568_P,1.0038815815103592
569_P,1.0015360708840675
57_P,0.9978056230080165
570_P,0.9991688962368452
571_P,0.9998592411326028
572_P,1.0000778208300596
573_P,1.0010677877486678
574_P,0.9993187621724048
575_P,0.9987312894602401
576_P,0.998955611820561
577_P,1.0014703449193258
578_P,0.9993187621724048
579_P,0.9989043030497683
58_P,0.9977442878749877
580_P,0.9998722815323907
581_P,0.9995274573938492
582_P,1.0004108053753096
583_P,0.9989043030497683
584_P,1.0004803946034053
585_P,1.0000778208300596
586_P,1.000448200847528
587_P,1.000448200847528
588_P,0.9993187621724048
589_P,0.9977442878749877
59_P,1.0049704623983036
590_P,0.9985939621510658
591_P,0.9988896207420883
592_P,1.000790735502108
593_P,1.000790735502108
594_P,1.0005685536434248
595_P,1.0005235533126338
596_P,1.0004803946034053
597_P,0.9995274573938492
598_P,1.0028946027127372
599_P,1.0054502243040269
6_P,1.0012291888929619
60_P,1.0011914505762491
600_P,1.0038495543787163
601_P,1.0054632017556069
602_P,1.0039722704222451
603_P,1.0009739102709936
604_P,0.9977958596075661
605_P,0.9983610382583721
606_P,0.9986293054950751
607_P,0.9987638010871205
608_P,0.9989283210379624
609_P,0.9990760970588454
61_P,0.9970481447651962
610_P,0.9952671653805732
611_P,0.9927677648621657
612_P,0.9972486979459919
613_P,1.0025219249625583
614_P,0.9937224552661627
615_P,0.998230040230776
616_P,0.9960785881829674
617_P,0.9962566164898505
618_P,0.9960514021091845
619_P,0.9949919403155021
62_P,0.9972011029160713
620_P,1.0003468522414853
621_P,1.0020569285895704
622_P,0.9965573953242918
623_P,1.0021653063866833
624_P,1.0058219151185686
625_P,0.9981946491746333
626_P,0.9991049181542667
627_P,0.9996815032450033
628_P,0.9975051295493206
629_P,1.0019270230788107
63_P,0.9963937349092864
630_P,0.998230040230776
631_P,0.9951864873812124
632_P,0.9964367499938556
633_P,0.9944766805728389
634_P,0.9958371315010723
635_P,1.0039734052746598
636_P,1.0060034840531087
637_P,0.9945236879125644
638_P,0.9913013067810641
639_P,0.996091884249156
64_P,0.996846445183027
640_P,0.9964168661874601
641_P,1.0039734052746598
642_P,0.9970707513471753
643_P,0.9960126679105328
644_P,0.9989530265781441
645_P,0.9967927146808655
646_P,1.0003738274846181
647_P,0.9957345703550541
648_P,0.9999947672144177
649_P,0.9925429928152047
65_P,1.0013554408162952
650_P,1.002747925733661
651_P,1.0012928344723813
652_P,0.9930323103216185
653_P,0.9962694349513821
654_P,0.9972486979459919
655_P,0.9957871114098912
656_P,1.0178745769319377
657_P,0.9961074648361653
658_P,0.9974618075533525
659_P,0.9966866744382837
66_P,0.9985385674555076
660_P,0.9989530265781441
661_P,0.9931651917124638
662_P,0.9910960924003981
663_P,0.9956430138739787
664_P,0.99627389653556
665_P,0.9939529341831299
666_P,0.9943694121570563
667_P,0.9946945182797402
668_P,0.9927973888384565
669_P,0.9922912276681901
67_P,1.0062404424853704
670_P,0.9943694121570563
671_P,1.0165624308527277
672_P,1.0007885949623518
673_P,1.0007885949623518
674_P,1.0009526125136812
675_P,0.9943116659917874
676_P,0.9984268241658666
677_P,0.9989200070103958
678_P,1.005120210237796
679_P,0.9972813950655313
68_P,0.9925153005239978
680_P,0.9968573635987475
681_P,1.011444291890147
682_P,1.0032251206956901
683_P,0.9939887728578476
684_P,1.003801415458165
685_P,0.9944840705899339
686_P,1.0006701708498562
687_P,0.9911103655701714
688_P,1.0016392551443583
689_P,0.996609089503142
69_P,0.9960494584103194
690_P,0.9983401785418891
691_P,0.9970647538194856
692_P,1.000729385093265
693_P,1.0048240347434356
694_P,0.9976027936464746
695_P,1.0020278561499032
696_P,0.9981946491746333
697_P,1.0022482121725536
698_P,0.9952078612321905
699_P,0.9983078647154447
7_P,0.998955611820561
70_P,0.9994669066398192
700_P,0.9989043030497683
701_P,0.9995854666671076
702_P,0.9969011145326466
703_P,1.0075808202565062
704_P,1.002897170805605
705_P,1.0109426961244903
706_P,0.9962371066482352
707_P,0.9959824631644492
708_P,1.0034659448760568
709_P,1.005441489334148
71_P,1.0004793731012462
710_P,0.9924703464718563
711_P,0.9939200074136124
712_P,0.9911007694662757
713_P,0.9983776415457871
714_P,0.9946270531693027
715_P,0.9969748838143315
716_P,0.9953385947033481
717_P,0.9940500861815019
718_P,1.0044449541317992
719_P,1.0004704211537234
72_P,1.0082135041205151
720_P,1.0038495543787163
721_P,1.0005685536434248
722_P,0.9996025015488389
723_P,1.000134788290082
724_P,1.0118151706558327
725_P,0.997920718034581
726_P,1.000784458880431
727_P,0.9958324479214721
728_P,0.9970098332917842
729_P,1.0018215968830861
73_P,0.9973879897806728
730_P,0.9953973497492538
731_P,1.000341548294261
732_P,0.999378416906224
733_P,0.9992006272391636
734_P,1.0180694280335614
735_P,1.000478291367387
736_P,0.9976027936464746
737_P,1.002719565973315
738_P,1.0039960906140155
739_P,1.0028467412560294
74_P,1.001563411189655
740_P,1.003860648345326
741_P,0.991186513361596
742_P,0.998329107611302
743_P,0.9986874030101075
744_P,1.000628820727094
745_P,0.9998962968714746
746_P,0.9978342851068978
747_P,1.0021729525264202
748_P,1.0069695924594169
749_P,1.0006973166792066
75_P,1.0023519187516252
750_P,1.0021729525264202
751_P,1.0041428035545745
752_P,0.9970890909996973
753_P,0.9997540687452726
754_P,0.9993774505711112
755_P,0.9977481479163065
756_P,0.9950067291522434
757_P,1.0045397991286453
758_P,0.9974336040071737
759_P,0.9981003002656161
76_P,0.9930889796352435
760_P,1.0010677877486678
761_P,1.0111088044953151
762_P,1.0055146968343376
763_P,0.9992717232151126
764_P,1.008374610231421
765_P,0.999668024656259
766_P,0.9964112362056238
767_P,1.0142651919169654
768_P,0.9981825910954731
769_P,1.0009739102709936
77_P,1.0015052475193014
770_P,0.996269928288883
771_P,1.0009739102709936
772_P,1.007016224291748
773_P,1.000999574031031
774_P,1.0004704211537234
775_P,1.0000778208300596
776_P,1.000790735502108
777_P,0.9995274573938492
778_P,1.0027117883751375
779_P,1.0000778208300596
78_P,1.000448200847528
780_P,1.0000778208300596
781_P,0.9998592411326028
782_P,1.007016224291748
783_P,0.9995274573938492
784_P,1.0070367298703677
785_P,0.9998592411326028
786_P,0.9998592411326028
787_P,0.9989043030497683
788_P,0.9989043030497683
789_P,1.0000778208300596
79_P,1.0005685536434248
790_P,1.0010677877486678
791_P,0.9999386220522699
792_P,0.9983283028730809
793_P,0.997820111069789
794_P,0.999378416906224
795_P,0.999378416906224
796_P,0.9999386220522699
797_P,1.011132628799676
798_P,1.0002114980477308
799_P,0.9957230679754631
8_P,1.0072885281622914
80_P,0.9944604245170919
800_P,0.9983283028730809
801_P,1.0096103810440793
802_P,0.996582599872199
803_P,0.9970640521393869
804_P,0.9972080349769007
805_P,0.9973879897806728
806_P,0.9987845647417064
807_P,1.0021044956763487
808_P,1.0122897153319426
809_P,0.9921080580437603
81_P,1.000939497504572
810_P,0.9999947672144177
811_P,0.998640707133238
812_P,0.9954465820473496
813_P,0.9930323103216185
814_P,1.0044446781843057
815_P,0.9970579714637678
816_P,1.0019337656481746
817_P,0.9957840640485496
818_P,1.003536600600854
819_P,1.0084880270492766
82_P,0.9922736481052511
820_P,0.9995923590706423
821_P,0.9981413232083379
822_P,1.000482572818815
823_P,1.0268976136389836
824_P,1.0117992667855225
825_P,0.9945069482901541
826_P,0.9933198972395438
827_P,0.9995000436539124
828_P,0.9987346928028089
829_P,1.000429536828415
83_P,0.9981946491746333
830_P,0.9960494584103194
831_P,0.9936446476990313
832_P,0.9958863367238139
833_P,0.9968147371975027
834_P,0.9930323103216185
835_P,1.0033538804513946
836_P,0.9958863367238139
837_P,0.9983769641689701
838_P,0.9946270531693027
839_P,0.9957254920757744
84_P,0.9971839069683934
840_P,0.9969827889519536
841_P,0.9957859452703632
842_P,0.9977331172156949
843_P,0.9976493206293033
844_P,1.0008469036059706
845_P,0.9973141304508224
846_P,0.9984541716136026
847_P,0.9974177679650416
848_P,0.9963070583818554
849_P,0.9970354650399128
85_P,0.9932766629800601
850_P,0.9966293675841859
851_P,0.9970491913757581
852_P,0.9962327791611388
853_P,0.9944746609191202
854_P,0.9930873794986856
855_P,0.9977714683496186
856_P,0.9915258738551671
857_P,0.9952538693143846
858_P,0.9933756226209303
859_P,0.9935850166939523
86_P,0.9957843706345593
860_P,0.9950107337772446
861_P,0.9996635844922432
862_P,0.9964142662703335
863_P,0.9958719302144462
864_P,0.9949505938710291
865_P,0.9936434272880907
866_P,0.9991825107558179
867_P,0.9938974529808452
868_P,0.998601205981543
869_P,0.9938638127198729
87_P,0.9925335420167811
870_P,0.9977117127676874
871_P,0.9970707513471753
872_P,1.0061073200876567
873_P,0.9927727292460985
874_P,0.9907541386334547
875_P,0.9936888645098625
876_P,0.9974400124089811
877_P,0.9930435424134717
878_P,1.0021542977922115
879_P,0.9954717082392763
88_P,1.0020018947221307
880_P,0.9920449260341472
881_P,1.0060352105932435
882_P,1.0050059022354372
883_P,0.9955293442582048
884_P,0.9940875947702401
885_P,0.9961481321330552
886_P,1.0019520087465164
887_P,1.002286232950941
888_P,0.997974974700986
889_P,0.9920449260341472
89_P,0.9987422594559353
890_P,0.9943425161281945
891_P,0.9930323103216185
892_P,0.9944091697500567
893_P,1.0028258204497518
894_P,1.0009792770691455
895_P,0.9920449260341472
896_P,0.9920449260341472
897_P,1.0019297383013845
898_P,0.996324143529028
899_P,0.9938474446690942
9_P,0.9953463871694995
90_P,0.9978911850610205
900_P,0.995550405509171
901_P,0.9990568621601291
902_P,0.9930323103216185
903_P,1.0015835695149984
904_P,0.9957995713709744
905_P,0.9927604126537095
906_P,0.9984195261249945
907_P,1.0111363062819232
908_P,1.0055146968343376
909_P,1.0082565103320846
91_P,1.0009250894355264
910_P,1.0006477167895589
911_P,1.0038495543787163
912_P,1.0082135041205151
913_P,1.0118623131322104
914_P,1.0006477167895589
915_P,1.0009739102709936
916_P,0.9989043030497683
917_P,0.9929450092351281
918_P,0.9920041680379943
919_P,0.9946682077537937
92_P,0.9927339730727638
920_P,1.001107194567482
921_P,1.002719738177917
922_P,1.0028258204497518
923_P,1.0096541323888244
924_P,0.9946682077537937
925_P,0.9914129524906803
926_P,1.003894590695589
